player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,nationality,tm_position,tm_photo,fl_pos,fl_pos2,fl_group,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal,xg_p90,npxg_p90,xa_p90,kp_p90,shots_p90,xg_chain_p90,goals,assists,gk_save_pct,gk_cs_pct,team_goals_against,team_ga_per_game,team_defense_score,team_goals_for,team_gf_per_game,team_attack_score,ss_rating,pass_pct,long_ball_pct,cross_acc_pct,dribble_success_pct,tackles_won_pct,aerial_won_pct,ground_duels_won_pct,total_duels_won_pct,key_passes_per90,big_chances_created_per90,clearances_per90,blocked_shots_per90,outfielder_blocks_per90,interceptions_per90_ss,recoveries_per90,aerial_won_per90,tackles_won_per90_ss,ground_duels_won_per90,errors_per90,possession_won_att_per90,successful_dribbles_per90,final_third_passes_per90,gk_saves_per90,gk_clean_sheets,gk_high_claims_per90,gk_runs_out_per90,gk_punches_per90,gk_crosses_not_claimed,ss_appearances,ss_minutes
Destiny Udogie,Tottenham Hotspur,"DF,MF",22,1339,0.0,0.07,0.27,0.07,1.812,0.47,1.342,1.141,1.477,0.201,30000000.0,Italy,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/556385-1697208468.jpg?lm=1,LB,LM,LB,destiny udogie,2030-06-30,556385.0,2026-07-09T08:40:37,2022-08-16,,0.0,0.0,0.07,0.21,0.27,0.0,0,1,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.54,85.47,20.0,18.52,33.33,61.29,38.1,52.25,50.0,0.8059701492537313,0.1343283582089552,1.67910447761194,0.1343283582089552,0.335820895522388,0.4701492537313432,4.701492537313433,0.5373134328358209,1.2761194029850746,3.895522388059701,0.1343283582089552,0.0671641791044776,0.4029850746268656,9.738805970149253,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1340.0
Djed Spence,Tottenham Hotspur,"DF,MF",24,2055,0.0,0.0,0.57,0.35,2.149,0.658,1.096,1.228,0.921,0.175,30000000.0,England,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/483348-1746645656.jpg?lm=1,RB,LB,RB,djed spence,2029-06-30,483348.0,2026-07-09T08:40:37,2022-07-19,,0.0,0.0,0.0,0.0,0.57,0.0,0,0,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.59,80.84,40.48,19.61,43.42,61.36,46.94,47.8,47.64,0.4329004329004329,0.1731601731601731,2.251082251082251,0.1298701298701298,0.1298701298701298,0.7792207792207791,4.805194805194805,0.9956709956709956,1.1688311688311688,4.242424242424242,0.2597402597402597,0.4329004329004329,1.4285714285714284,8.917748917748916,0.0,8.0,0.0,0.0,0.0,0.0,30.0,2079.0
Dominic Solanke,Tottenham Hotspur,FW,27,1001,0.27,0.0,1.8,0.99,0.18,0.27,1.441,1.081,0.811,0.27,28000000.0,England,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/258889-1708340487.jpg?lm=1,ST,,ST,dominic solanke,2030-06-30,258889.0,2026-07-09T08:40:37,2024-08-10,,0.0,0.27,0.0,0.0,1.8,0.0,3,0,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.82,74.05,33.33,0.0,50.0,72.73,32.79,51.16,43.54,0.54,0.09,0.99,0.54,0.18,0.27,3.06,1.8,1.44,3.96,0.09,0.63,1.1700000000000002,4.95,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1000.0
Guglielmo Vicario,Tottenham Hotspur,GK,28,2790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,Italy,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/286047-1725874745.jpg?lm=1,GK,,GK,guglielmo vicario,2028-06-30,286047.0,2026-07-09T08:40:37,2023-07-01,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.4,22.6,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.85,67.04,31.21,0.0,0.0,100.0,92.31,80.0,88.89,0.032258064516129,0.0,1.1935483870967742,0.0,0.0,0.0,7.967741935483871,0.3870967741935484,0.032258064516129,0.1290322580645161,0.0967741935483871,0.0,0.0,1.032258064516129,2.677419354838709,7.0,0.6774193548387096,0.8709677419354839,0.6129032258064516,0.0,31.0,2790.0
James Maddison,Tottenham Hotspur,"FW,MF",28,37,0.0,0.0,4.86,0.0,15.0,0.0,2.5,2.5,2.5,0.0,20000000.0,England,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/294057-1687982662.jpg?lm=1,AM,,ST,james maddison,2028-06-30,294057.0,2026-07-09T08:40:37,2023-07-01,,0.0,0.0,0.0,0.0,4.86,0.0,0,0,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.7,94.59,75.0,16.67,0.0,100.0,0.0,33.33,33.33,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,7.199999999999999,0.0,1.7999999999999998,3.6,0.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0
James Rowswell,Tottenham Hotspur,DF,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,England,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/999743-1756231781.jpg?lm=1,CB,,CB,james rowswell,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
João Palhinha,Tottenham Hotspur,MF,30,2199,0.2,0.08,1.35,0.37,0.164,1.148,2.5,1.148,1.475,0.0,15000000.0,Portugal,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/257455-1684773447.jpg?lm=1,DM,,DM,joao palhinha,2026-06-30,257455.0,2026-06-19T14:18:15,2025-08-03,,0.0,0.2,0.08,0.24,1.35,0.0,5,2,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,7.02,81.99,41.0,0.0,43.48,60.0,58.06,62.55,61.66,0.327719617660446,0.0409649522075557,2.375967228038234,0.5735093309057806,0.4915794264906691,1.2289485662266728,3.7687756030951296,1.4747382794720072,2.70368684569868,6.431497496586254,0.0819299044151115,0.2048247610377787,0.4096495220755575,5.530268548020027,0.0,4.0,0.0,0.0,0.0,0.0,33.0,2197.0
Jun'ai Byfield,Tottenham Hotspur,DF,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,England,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/1196272-1756231683.jpg?lm=1,CB,,CB,jun'ai byfield,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.7,80.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
Kevin Danso,Tottenham Hotspur,DF,26,1494,0.0,0.0,0.66,0.12,0.422,1.506,0.783,1.265,0.783,0.0,20000000.0,Austria,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/263236-1691217955.png?lm=1,CB,,CB,kevin danso,2030-06-30,263236.0,2026-07-09T08:40:37,2025-07-01,,0.0,0.0,0.0,0.0,0.66,0.0,0,0,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.84,86.9,36.08,0.0,66.67,44.44,64.23,53.95,60.3,0.179163901791639,0.059721300597213,8.062375580623756,0.298606502986065,0.6569343065693432,1.4930325149303252,2.687458526874585,4.717982747179828,0.7166556071665561,2.448573324485733,0.119442601194426,0.0,0.119442601194426,4.240212342402124,0.0,4.0,0.0,0.0,0.0,0.0,24.0,1507.0
Lucas Bergvall,Tottenham Hotspur,MF,19,965,0.09,0.28,1.12,0.47,1.776,0.28,1.308,2.243,0.654,0.28,35000000.0,Sweden,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/866246-1701861399.jpg?lm=1,AM,,AM,lucas bergvall,2031-06-30,866246.0,2026-07-09T08:40:37,2024-07-01,,0.0,0.09,0.28,0.8400000000000001,1.12,0.0,1,3,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.6,81.64,55.56,15.0,62.5,63.64,26.32,47.31,43.75,0.459652706843718,0.0,1.195097037793667,0.0919305413687436,0.1838610827374872,0.1838610827374872,3.585291113381001,0.459652706843718,1.2870275791624106,4.044943820224719,0.0919305413687436,0.3677221654749744,1.378958120531154,7.906026557711951,0.0,0.0,0.0,0.0,0.0,0.0,23.0,979.0
Mathys Tel,Tottenham Hotspur,"MF,FW",20,1349,0.27,0.07,2.34,0.53,6.133,0.333,0.8,1.267,1.533,0.2,22000000.0,France,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/801734-1700040486.jpg?lm=1,ST,WF,ST,mathys tel,2031-06-30,801734.0,2026-07-09T08:40:37,2025-07-01,,0.0,0.27,0.07,0.21,2.34,0.0,4,1,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.71,77.44,52.0,31.18,49.37,57.89,31.37,43.32,40.76,1.988217967599411,0.3313696612665684,0.7952871870397644,0.7290132547864506,0.1325478645066274,0.3976435935198822,4.771723122238586,1.0603829160530192,0.7290132547864506,5.36818851251841,0.0662739322533137,0.6627393225331369,2.5846833578792343,7.422680412371134,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1358.0
Micky van de Ven,Tottenham Hotspur,DF,24,3041,0.12,0.03,0.47,0.18,0.089,0.621,0.592,0.828,0.651,0.059,50000000.0,Netherlands,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/557459-1744313600.jpg?lm=1,CB,,CB,micky van de ven,2029-06-30,557459.0,2026-07-09T08:40:37,2023-08-08,,0.0,0.12,0.03,0.09,0.47,0.0,4,1,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.73,90.45,44.74,0.0,73.33,48.72,46.53,61.02,54.34,0.1774564574433125,0.029576076240552,3.8744659875123233,0.0887282287216562,0.650673677292146,0.650673677292146,3.608281301347355,1.3900755833059482,0.5619454485704897,2.12947748931975,0.0887282287216562,0.0,0.325336838646073,3.282944462701282,0.0,8.0,0.0,0.0,0.0,0.0,35.0,3043.0
Mohammed Kudus,Tottenham Hotspur,"MF,FW",24,1535,0.12,0.29,1.52,0.53,7.135,0.175,0.994,1.345,0.877,0.585,50000000.0,Ghana,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/543499-1668429218.jpg?lm=1,WF,AM,AM,mohammed kudus,2031-06-30,543499.0,2026-07-09T08:40:37,2025-07-10,,0.0,0.12,0.29,0.8699999999999999,1.52,0.0,2,5,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.86,85.59,70.37,22.95,50.98,65.52,37.93,41.03,40.68,1.4563106796116505,0.174757281553398,0.3495145631067961,0.5825242718446602,0.0,0.174757281553398,5.533980582524271,0.6407766990291262,1.1067961165048543,5.592233009708737,0.058252427184466,0.6990291262135921,3.029126213592233,10.36893203883495,0.0,2.0,0.0,0.0,0.0,0.0,19.0,1545.0
Pape Matar Sarr,Tottenham Hotspur,MF,22,1397,0.13,0.26,1.1,0.39,0.516,0.903,1.355,1.871,0.839,0.194,30000000.0,Senegal,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/568693-1668163083.jpg?lm=1,BX,,CM,pape matar sarr,2030-06-30,568693.0,2026-07-09T08:40:37,2021-08-27,,0.0,0.13,0.26,0.78,1.1,0.0,2,4,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.79,84.99,57.14,25.0,59.09,63.64,41.54,47.97,45.74,0.7076483202287348,0.1929949964260185,3.023588277340958,0.4503216583273767,0.6433166547533953,1.1579699785561115,4.953538241601144,1.7369549678341674,1.3509649749821302,3.795568263045032,0.128663330950679,0.3216583273766976,0.8363116511794139,9.907076483202289,0.0,3.0,0.0,0.0,0.0,0.0,26.0,1399.0
Pedro Porro,Tottenham Hotspur,DF,25,2796,0.03,0.06,1.03,0.26,7.46,0.997,1.608,1.029,0.836,0.032,35000000.0,Spain,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/553875-1730812390.jpg?lm=1,RB,RM,RB,pedro porro,2031-06-30,553875.0,2026-07-09T08:40:37,2023-07-01,,0.0,0.03,0.06,0.18,1.03,0.0,1,2,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.9,74.97,45.58,25.74,42.22,65.79,43.18,53.54,51.85,1.8012866333095068,0.2573266619013581,3.280914939242316,0.2894924946390279,0.3216583273766976,0.9971408148677628,4.278055754110079,0.6111508220157256,1.6082916368834883,3.8920657612580416,0.1608291636883488,0.2894924946390279,0.6111508220157256,12.28734810578985,0.0,9.0,0.0,0.0,0.0,0.0,34.0,2798.0
Radu Drăgușin,Tottenham Hotspur,DF,23,517,0.0,0.0,0.7,0.0,0.526,2.807,0.526,1.579,0.175,0.0,16000000.0,Romania,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/568559-1704716630.jpg?lm=1,CB,,CB,radu dragusin,2030-06-30,568559.0,2026-07-08T07:36:56,2024-01-11,,0.0,0.0,0.0,0.0,0.7,0.0,0,0,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.52,77.82,19.35,0.0,100.0,40.0,63.33,35.0,52.0,0.0,0.0,7.652495378927911,0.166358595194085,1.3308687615526802,2.6617375231053604,2.3290203327171906,3.160813308687616,0.33271719038817,1.1645101663585953,0.499075785582255,0.166358595194085,0.166358595194085,1.829944547134936,0.0,0.0,0.0,0.0,0.0,0.0,10.0,541.0
Randal Kolo Muani,Tottenham Hotspur,"FW,MF",26,1664,0.05,0.05,1.08,0.22,0.973,0.108,0.865,2.216,0.919,0.162,20000000.0,France,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/487969-1718697120.jpg?lm=1,ST,RW,ST,randal kolo muani,2026-06-30,487969.0,2026-06-19T14:18:15,2025-09-01,,0.0,0.05,0.05,0.15,1.08,0.0,1,1,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.48,70.43,50.0,38.89,42.42,62.07,39.51,36.82,37.59,1.0778443113772451,0.1077844311377245,0.9700598802395208,0.2694610778443113,0.0538922155688622,0.1616766467065868,3.4491017964071853,1.7245508982035926,0.9700598802395208,3.988023952095808,0.0538922155688622,0.6467065868263473,1.5089820359281436,6.089820359281436,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1670.0
Richarlison,Tottenham Hotspur,"FW,MF",28,1964,0.5,0.18,2.8,1.19,0.826,0.321,0.734,1.055,1.514,0.459,25000000.0,Brazil,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/378710-1665608231.jpg?lm=1,ST,LW,ST,richarlison,2027-06-30,378710.0,2026-07-09T08:40:37,2022-07-01,,0.0,0.5,0.18,0.54,2.8,0.0,11,4,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.85,62.15,58.82,0.0,37.5,59.26,39.88,45.16,42.38,0.919775166070516,0.229943791517629,2.345426673479816,0.6438426162493613,0.1379662749105774,0.229943791517629,2.805314256515074,3.173224322943281,0.7358201328564129,3.2192130812468065,0.0459887583035258,0.6898313745528871,0.5518650996423097,4.552887072049055,0.0,3.0,0.0,0.0,0.0,0.0,32.0,1957.0
Rodrigo Bentancur,Tottenham Hotspur,MF,28,1883,0.05,0.05,0.62,0.14,0.335,1.722,1.722,0.909,0.383,0.048,20000000.0,Uruguay,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/354362-1740605779.jpg?lm=1,BX,,CM,rodrigo bentancur,2029-06-30,354362.0,2026-07-09T08:40:37,2022-01-31,,0.0,0.05,0.05,0.15,0.62,0.0,1,1,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.73,85.76,43.18,14.29,62.5,64.29,40.79,62.69,54.76,0.4756871035940803,0.047568710359408,2.2832980972515857,0.1902748414376321,0.3329809725158562,1.6649048625792813,6.1839323467230445,1.474630021141649,1.7124735729386893,3.995771670190275,0.095137420718816,0.3329809725158562,0.9513742071881608,7.563424947145878,0.0,5.0,0.0,0.0,0.0,0.0,26.0,1892.0
Souza,Tottenham Hotspur,MF,19,144,0.0,0.0,0.62,0.62,1.875,1.25,0.0,1.875,1.25,0.0,12000000.0,Brazil,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/1086258-1769207185.jpg?lm=1,LB,,LB,souza,2031-06-30,1086258.0,2026-07-09T08:40:37,2026-01-22,,0.0,0.0,0.0,0.0,0.62,0.0,0,0,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.3,92.59,0.0,0.0,0.0,0.0,0.0,18.18,16.67,1.875,0.0,2.5,0.0,0.0,1.25,1.875,0.0,0.0,1.25,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,4.0,144.0
Wilson Odobert,Tottenham Hotspur,"MF,FW",20,985,0.0,0.18,1.92,0.73,2.569,0.0,0.734,0.183,0.917,0.183,18000000.0,France,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/743498-1740605858.jpg?lm=1,WF,,W,wilson odobert,2029-06-30,743498.0,2026-07-09T08:40:37,2024-08-16,,0.0,0.0,0.18,0.54,1.92,0.0,0,2,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.6,84.92,66.67,28.57,58.54,90.0,29.41,50.57,47.12,1.818181818181818,0.1818181818181818,1.181818181818182,0.3636363636363636,0.0,0.0909090909090909,4.909090909090909,0.4545454545454545,0.8181818181818182,4.0,0.0909090909090909,0.6363636363636364,2.1818181818181817,12.454545454545457,0.0,0.0,0.0,0.0,0.0,0.0,24.0,990.0
Xavi Simons,Tottenham Hotspur,"MF,FW",22,1755,0.1,0.26,2.15,0.51,2.615,0.769,1.026,1.077,2.256,0.0,40000000.0,Netherlands,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/566931-1729778226.jpg?lm=1,AM,RW,RW,xavi simons,2030-06-30,566931.0,2026-07-09T08:40:37,2025-08-29,,0.0,0.1,0.26,0.78,2.15,0.0,2,5,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.88,82.92,62.07,26.92,42.42,61.76,32.43,50.96,48.16,1.7806670435274166,0.3561334087054833,0.6105144149236857,0.8648954211418881,0.0508762012436404,0.7631430186546071,4.426229508196721,0.6105144149236857,1.06840022611645,5.392877331825891,0.1017524024872809,1.06840022611645,1.4245336348219333,13.126059920859245,0.0,1.0,0.0,0.0,0.0,0.0,28.0,1769.0
Yves Bissouma,Tottenham Hotspur,MF,28,603,0.0,0.0,0.75,0.3,0.149,1.194,1.642,1.194,0.896,0.0,10000000.0,Mali,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/410425-1665607355.jpg?lm=1,BX,,CM,yves bissouma,2026-06-30,410425.0,2026-06-19T14:18:15,2022-07-01,,0.0,0.0,0.0,0.0,0.75,0.0,0,0,,,57,1.5,0.3749999999999999,48,1.263157894736842,0.42,6.59,87.97,14.29,0.0,60.0,61.11,62.5,62.79,62.75,0.0,0.0,2.0826446280991737,0.1487603305785124,0.4462809917355372,1.3388429752066116,4.6115702479338845,0.743801652892562,1.6363636363636362,4.016528925619834,0.1487603305785124,0.0,0.4462809917355372,6.545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,11.0,605.0
Aaron Wan-Bissaka,West Ham United,"DF,MF",27,2081,0.0,0.09,0.0,0.0,1.861,1.775,1.039,0.996,0.519,0.043,15000000.0,DR Congo,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/477758-1769112496.jpg?lm=1,RB,,RB,aaron wan-bissaka,2031-06-30,477758.0,2026-07-09T08:40:44,2024-08-13,,0.0,0.0,0.09,0.27,0.0,0.0,0,2,,,65,1.7105263157894737,0.2083333333333333,46,1.2105263157894737,0.38,6.6,76.69,33.8,38.1,48.48,69.7,47.83,51.26,50.3,0.7773512476007678,0.0863723608445297,4.059500959692898,0.0,0.3023032629558541,1.727447216890595,3.238963531669865,0.9500959692898272,0.9932821497120922,2.6343570057581576,0.1295585412667946,0.1295585412667946,0.690978886756238,7.428023032629559,0.0,3.0,0.0,0.0,0.0,0.0,25.0,2084.0
Adama Traoré,West Ham United,"FW,MF",29,121,0.0,0.0,1.49,0.0,9.231,0.0,0.769,0.769,0.0,1.538,6000000.0,Spain,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/204103-1736153427.jpg?lm=1,RW,,RW,adama traore,2026-06-30,204103.0,2026-06-19T14:18:17,2026-01-28,,0.0,0.0,0.0,0.0,1.49,0.0,0,0,,,65,1.7105263157894737,0.2083333333333333,46,1.2105263157894737,0.38,6.51,77.88,33.33,18.52,60.0,100.0,7.14,44.0,35.94,0.6,0.2,0.4,0.6,0.0,0.0,2.8,0.2,0.4,4.4,0.0,0.4,2.4,8.2,0.0,0.0,0.0,0.0,0.0,0.0,24.0,450.0
Alphonse Areola,West Ham United,GK,32,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,France,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/120629-1663243036.jpg?lm=1,GK,,GK,alphonse areola,2027-06-30,120629.0,2026-07-09T08:40:44,2022-07-01,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70.4,0.0,65,1.7105263157894737,0.2083333333333333,46,1.2105263157894737,0.38,6.8,46.67,30.68,0.0,0.0,0.0,71.43,50.0,66.67,0.05,0.0,1.45,0.0,0.0,0.05,7.1,0.25,0.0,0.05,0.15,0.0,0.0,1.05,3.85,0.0,0.75,0.0,1.05,0.0,20.0,1800.0
Andy Irving,West Ham United,MF,25,158,0.0,0.0,0.0,0.0,6.667,0.556,2.222,0.556,0.0,0.0,4500000.0,Scotland,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/430310-1692965140.png?lm=1,BX,AM,CM,andy irving,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,65,1.7105263157894737,0.2083333333333333,46,1.2105263157894737,0.38,6.6,89.25,83.33,25.0,0.0,50.0,0.0,54.55,40.0,1.656441717791411,0.0,0.0,0.0,0.5521472392638037,0.5521472392638037,7.730061349693251,0.0,1.656441717791411,3.312883435582822,0.0,1.1042944785276074,0.0,13.803680981595091,0.0,0.0,0.0,0.0,0.0,0.0,7.0,163.0
Axel Disasi,West Ham United,DF,27,1254,0.0,0.0,0.36,0.22,0.0,0.863,0.719,0.36,0.288,0.072,15000000.0,France,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/386047-1727785671.jpg?lm=1,CB,,CB,axel disasi,2026-06-30,386047.0,2026-06-19T14:18:17,2026-02-02,,0.0,0.0,0.0,0.0,0.36,0.0,0,0,,,65,1.7105263157894737,0.2083333333333333,46,1.2105263157894737,0.38,6.75,86.57,42.25,0.0,100.0,71.43,58.06,68.97,63.33,0.0717131474103585,0.0,3.5139442231075697,0.0717131474103585,0.8605577689243028,0.9322709163346612,2.2948207171314743,1.290836653386454,0.7171314741035857,1.4342629482071714,0.0,0.0717131474103585,0.1434262948207171,2.653386454183267,0.0,6.0,0.0,0.0,0.0,0.0,14.0,1255.0
Callum Marshall,West Ham United,FW,20,60,0.0,0.0,1.5,0.0,0.0,2.857,0.0,0.0,0.0,1.429,2000000.0,Northern Ireland,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/953135-1708346291.jpg?lm=1,ST,,ST,callum marshall,2027-06-30,953135.0,2026-07-09T08:40:44,2025-07-01,,0.0,0.0,0.0,0.0,1.5,0.0,0,0,,,65,1.7105263157894737,0.2083333333333333,46,1.2105263157894737,0.38,6.35,50.0,0.0,0.0,50.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,3.103448275862069,1.5517241379310345,1.5517241379310345,0.0,1.5517241379310345,0.0,0.0,1.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0
Callum Wilson,West Ham United,FW,33,1251,0.5,0.07,2.73,1.15,0.36,0.216,0.144,0.863,1.007,0.647,4000000.0,England,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/123682-1668090039.jpg?lm=1,ST,,ST,callum wilson,2025-08-02,123682.0,2026-07-09T08:40:44,2025-08-02,,0.0,0.5,0.07,0.21,2.73,0.0,7,1,,,65,1.7105263157894737,0.2083333333333333,46,1.2105263157894737,0.38,6.66,64.74,25.0,20.0,48.15,50.0,29.69,37.35,34.01,0.5705229793977813,0.0713153724247226,0.3565768621236133,0.7131537242472267,0.1426307448494453,0.2139461172741679,1.9968304278922344,1.3549920760697305,0.1426307448494453,2.2107765451664028,0.0,0.6418383518225039,0.9270998415213946,3.637083993660856,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1262.0
Crysencio Summerville,West Ham United,"MF,FW",23,2470,0.18,0.07,1.97,0.55,2.153,0.547,0.949,1.788,2.445,0.219,35000000.0,Netherlands,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/474701-1781510697.jpg?lm=1,RW,,RW,crysencio summerville,2029-06-30,474701.0,2026-07-09T08:40:44,2024-08-03,,0.0,0.18,0.07,0.21,1.97,0.0,5,2,,,65,1.7105263157894737,0.2083333333333333,46,1.2105263157894737,0.38,7.03,82.79,56.25,23.73,48.57,55.56,30.43,51.75,50.3,1.0161290322580645,0.1451612903225806,1.0887096774193548,0.7620967741935484,0.1451612903225806,0.5806451612903225,4.354838709677419,0.2540322580645161,0.907258064516129,5.915322580645161,0.0362903225806451,0.5080645161290323,1.850806451612903,7.403225806451612,0.0,5.0,0.0,0.0,0.0,0.0,31.0,2480.0
El Hadji Malick Diouf,West Ham United,"DF,MF",20,2707,0.0,0.17,0.6,0.13,3.621,1.063,0.631,0.93,0.831,0.066,28000000.0,Senegal,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/1111589-1768815059.jpg?lm=1,LB,LM,LB,el hadji malick diouf,2030-06-30,1111589.0,2026-07-09T08:40:44,2025-07-15,,0.0,0.0,0.17,0.51,0.6,0.0,0,5,,,65,1.7105263157894737,0.2083333333333333,46,1.2105263157894737,0.38,6.72,74.37,30.65,26.85,48.94,45.45,54.88,53.18,53.73,0.9959424566580596,0.1659904094430099,3.850977499077831,0.1659904094430099,0.4315750645518258,1.0955367023238656,4.182958317963851,1.4939136849870895,0.6639616377720398,3.054223533751383,0.0663961637772039,0.0995942456658059,0.7635558834378458,5.67687200295094,0.0,6.0,0.0,0.0,0.0,0.0,32.0,2711.0
Ezra Mayers,West Ham United,DF,18,117,0.0,0.0,0.77,0.0,2.308,0.769,0.0,0.0,0.0,0.0,2000000.0,England,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/1107726-1766482312.jpg?lm=1,DF,,CB,ezra mayers,2028-06-30,1107726,2026-07-09T08:40:44,2026-07-01,NEW,0.0,0.0,0.0,0.0,0.77,0.0,0,0,,,65,1.7105263157894737,0.2083333333333333,46,1.2105263157894737,0.38,6.58,83.95,40.0,66.67,100.0,0.0,75.0,50.0,66.67,1.343283582089552,0.0,2.686567164179104,0.6716417910447761,0.0,0.6716417910447761,4.029850746268656,2.014925373134328,0.0,0.6716417910447761,0.0,0.0,0.6716417910447761,16.119402985074625,0.0,0.0,0.0,0.0,0.0,0.0,6.0,134.0
